contig_ID,Methylation_MAG
s10.ctg002863l,NA
s35252.ctg038775l,NA
s15811.ctg017484l,NA
s52527.ctg058724l,NA
s31928.ctg035137l,NA
s41028.ctg045227l,NA
s10.ctg006793l,NA
s38722.ctg042633l,NA
s632.ctg000713l,NA
s39876.ctg043953l,NA
s34639.ctg038095l,NA
s1695.ctg001907l,NA
s18659.ctg020616l,NA
s18972.ctg020958l,NA
s16523.ctg018293l,NA
s21845.ctg024073l,NA
s18821.ctg020792l,NA
s28859.ctg031771l,NA
s49854.ctg055350l,NA
s21759.ctg023980l,NA
s30339.ctg033397l,NA
s346.ctg000391l,NA
s46706.ctg051669l,NA
s10014.ctg011129l,NA
s9773.ctg010871l,NA
s22000.ctg024238l,NA
s17130.ctg018947l,NA
s27211.ctg029959l,NA
s20072.ctg022142c,NA
s3773.ctg004258l,NA
s47088.ctg052107l,NA
s5319.ctg005966l,NA
s13126.ctg014550l,NA
s18871.ctg020848l,NA
s13112.ctg014535l,NA
s16744.ctg018530l,NA
s21322.ctg023497l,NA
s44279.ctg048896l,NA
s18478.ctg020422l,NA
s25558.ctg028136l,NA
s29530.ctg032511l,NA
s848.ctg060820l,NA
s4180.ctg004713l,NA
s27161.ctg029905l,NA
s48039.ctg053223l,NA
s21655.ctg023863l,NA
s50285.ctg055885l,NA
s38073.ctg041903l,NA
s24317.ctg026773l,NA
s39634.ctg043662l,NA
s23309.ctg025659l,NA
s52850.ctg059145l,NA
s17567.ctg019420l,NA
s15752.ctg017420l,NA
s23963.ctg026392l,NA
s10.ctg014088l,NA
s53723.ctg060335l,NA
s8474.ctg009452l,NA
s24101.ctg026541l,NA
s41969.ctg046278l,NA
s48461.ctg053713l,NA
s10.ctg040614l,NA
s5790.ctg006475l,NA
s10815.ctg012007l,NA
s455.ctg000512l,NA
s44789.ctg049482l,NA
s18344.ctg020271l,NA
s39460.ctg043462l,NA
s53926.ctg060636l,NA
s43231.ctg047697l,NA
s570.ctg000647l,NA
s29543.ctg032524l,NA
s24333.ctg026790l,NA
s10.ctg007022l,NA
