sample	percent	reads	taxon_id	taxon_name
EFF1	0.011855	478	2690160	Limihaloglobus
EFF1	0.011855	478	2795775	Lignipirellula
EFF1	0.011855	478	2827482	Caenibius
EFF1	0.011831	477	469322	Steroidobacter
EFF1	0.011831	477	2910984	Solidesulfovibrio
EFF1	0.011806	476	59739	Flammeovirga
EFF1	0.011806	476	1524249	Pseudohongiella
EFF1	0.011706	472	135858	Catenibacterium
EFF1	0.011682	471	2282523	Methylorubrum
EFF1	0.011682	471	2774146	Frigoriglobus
EFF1	0.011607	468	55079	Aneurinibacillus
EFF1	0.011607	468	2060094	Aminipila
EFF1	0.011582	467	1295327	Croceicoccus
EFF1	0.011533	465	1970191	Salinivirga
EFF1	0.011508	464	1068	Rhodomicrobium
EFF1	0.011508	464	182639	Kribbella
EFF1	0.011483	463	1647	Erysipelothrix
EFF1	0.011483	463	388463	Edaphobacter
EFF1	0.011483	463	658061	Candidatus Korobacter
EFF1	0.011458	462	34067	Cycloclasticus
EFF1	0.011434	461	1081	Rhodospirillum
EFF1	0.011434	461	1134403	Melioribacter
EFF1	0.011359	458	2692417	Ktedonosporobacter
EFF1	0.01131	456	1870884	Clostridioides
EFF1	0.01131	456	2060722	Labilibaculum
EFF1	0.01126	454	104264	Cellulophaga
EFF1	0.011235	453	34019	Liberibacter
EFF1	0.011235	453	392332	Geoalkalibacter
EFF1	0.011186	451	2758906	Entomomonas
EFF1	0.011161	450	106633	Thioalkalivibrio
EFF1	0.011136	449	2175957	Ruficoccus
EFF1	0.011111	448	904	Acidaminococcus
EFF1	0.010962	442	1348611	Vallitalea
EFF1	0.010938	441	61434	Dehalococcoides
EFF1	0.010938	441	187144	Caldithrix
EFF1	0.010938	441	940557	Granulicella
EFF1	0.010913	440	2795780	Symmachiella
EFF1	0.010863	438	1484898	Methyloceanibacter
EFF1	0.010814	436	262406	Thermobaculum
EFF1	0.010814	436	2888809	Novisyntrophococcus
EFF1	0.010789	435	2094023	Glaesserella
EFF1	0.010764	434	581	Morganella
EFF1	0.010764	434	1392389	Intestinimonas
EFF1	0.010764	434	1434046	Sphingorhabdus
EFF1	0.010739	433	33071	Gloeobacter
EFF1	0.010714	432	1848399	Crassaminicella
EFF1	0.01069	431	1734920	Pseudorhodoplanes
EFF1	0.010665	430	358023	Lutibacter
EFF1	0.01064	429	1155738	Moorena
EFF1	0.01064	429	1649482	Pseudopedobacter
EFF1	0.010615	428	1395974	Tardiphaga
EFF1	0.010615	428	2795777	Maioricimonas
EFF1	0.01059	427	319458	Leadbetterella
EFF1	0.010566	426	2056	Sphaerobacter
EFF1	0.010566	426	2854186	Pseudosulfitobacter
EFF1	0.010541	425	776	Coxiella
EFF1	0.010417	420	99479	Nostocoides
EFF1	0.010417	420	1573407	Paradevosia
EFF1	0.010392	419	425	Methylosinus
EFF1	0.010392	419	252356	Maribacter
EFF1	0.010367	418	911	Nitrobacter
EFF1	0.010367	418	504465	Rhodovastum
EFF1	0.010367	418	1918454	Flintibacter
EFF1	0.010342	417	283735	Leeuwenhoekiella
EFF1	0.010318	416	1742983	Occallatibacter
EFF1	0.010293	415	622681	Candidatus Planktophila
EFF1	0.010243	413	82986	Tatumella
EFF1	0.010243	413	596707	Sinomonas
EFF1	0.010243	413	1653176	Cereibacter
EFF1	0.010218	412	2979332	Prescottella
EFF1	0.010194	411	1654	Actinomyces
EFF1	0.010144	409	303379	Herminiimonas
EFF1	0.010144	409	1649479	Permianibacter
EFF1	0.010144	409	2987599	Pollutimonas
EFF1	0.010119	408	2675229	Peribacillus
EFF1	0.010094	407	2905967	Candidatus Minimicrobia
EFF1	0.01007	406	1810868	Mycoavidus
EFF1	0.010045	405	2974257	Hoylesella
EFF1	0.009995	403	1434010	Jatrophihabitans
EFF1	0.00997	402	112987	Neochlamydia
EFF1	0.009946	401	1509243	Candidatus Nucleicultrix
EFF1	0.009921	400	33073	Zymobacter
EFF1	0.009921	400	85072	Allochromatium
EFF1	0.009921	400	3129724	Xiashengella
EFF1	0.009896	399	1007	Saprospira
EFF1	0.009871	398	246861	Grimontia
EFF1	0.009846	397	32012	Thiomonas
EFF1	0.009822	396	1692042	Sulfurifustis
EFF1	0.009797	395	2715289	Amniculibacterium
EFF1	0.009772	394	28895	Thermoanaerobacterium
EFF1	0.009722	392	3020833	Isoalcanivorax
EFF1	0.009698	391	93	Stella
EFF1	0.009648	389	83612	Psychroflexus
EFF1	0.009648	389	392733	Terriglobus
EFF1	0.009623	388	2518495	Duncaniella
EFF1	0.009598	387	2675233	Metabacillus
EFF1	0.009598	387	2944152	Wujia
EFF1	0.009574	386	2951106	Gracilinema
EFF1	0.009524	384	1508657	Ruminiclostridium
EFF1	0.009499	383	363408	Nonlabens
EFF1	0.00945	381	83681	Nonomuraea
EFF1	0.00945	381	2782229	Epilithonimonas
EFF1	0.009425	380	1231242	Ferrovibrio
EFF1	0.0094	379	1069494	Trueperella
EFF1	0.0094	379	1649480	Planctopirus
EFF1	0.00935	377	586	Providencia
EFF1	0.00935	377	54304	Planktothrix
EFF1	0.009326	376	270	Thermus
EFF1	0.009326	376	59282	Blastochloris
EFF1	0.009326	376	511745	Methylacidiphilum (ex Ratnadevi et al. 2023)
EFF1	0.009326	376	1763521	Paludisphaera
EFF1	0.009301	375	33877	Agromyces
EFF1	0.009301	375	89583	Gluconacetobacter
EFF1	0.009276	374	191303	Turicibacter
EFF1	0.009226	372	2132	Spiroplasma
EFF1	0.009226	372	13724	Thiocystis
EFF1	0.009202	371	2903107	Paracholeplasma
EFF1	0.009177	370	286104	Winogradskyella
EFF1	0.009177	370	400634	Lysinibacillus
EFF1	0.009152	369	2838170	Alkalicella
EFF1	0.009127	368	556257	Pseudolabrys
EFF1	0.009102	367	896	Desulfococcus
EFF1	0.009053	365	1988	Actinomadura
EFF1	0.009003	363	29407	Rhodoplanes
EFF1	0.009003	363	67572	Psychromonas
EFF1	0.009003	363	2049301	Changchengzhania
EFF1	0.008978	362	1033	Afipia
EFF1	0.008978	362	1804663	Haematospirillum
EFF1	0.008953	361	1744881	Sulfuricaulis
EFF1	0.008904	359	3114547	Rhizosphaericola
EFF1	0.008879	358	53572	Deferribacter
EFF1	0.008854	357	832	Fibrobacter
EFF1	0.008805	355	2304691	Thermoclostridium
EFF1	0.00878	354	59740	Persicobacter
EFF1	0.008755	353	2975149	Marinilongibacter
EFF1	0.00873	352	1937972	Bernardetia
EFF1	0.00873	352	2845254	Breznakiella
EFF1	0.008705	351	329857	Cohnella
EFF1	0.008681	350	53460	Nakamurella
EFF1	0.008681	350	2100764	Mixta
EFF1	0.008681	350	2892397	Pusillibacter
EFF1	0.008656	349	28222	Desulfobacula
EFF1	0.008656	349	2025617	Ketobacter
EFF1	0.008631	348	2282742	Desulfofarcimen
EFF1	0.008631	348	2773294	Desulfolutivibrio
EFF1	0.008606	347	44000	Caldicellulosiruptor
EFF1	0.008557	345	810	Chlamydia
EFF1	0.008532	344	111500	Allomuricauda
EFF1	0.008532	344	195950	Tannerella
EFF1	0.008532	344	235888	Salinibacterium
EFF1	0.008532	344	256319	Chlorobaculum
EFF1	0.008532	344	1434011	Komagataeibacter
EFF1	0.008532	344	2795783	Pirellulimonas
EFF1	0.008507	343	862	Syntrophomonas
EFF1	0.008482	342	47251	Leptolyngbya
EFF1	0.008482	342	180541	Salinisphaera
EFF1	0.008457	341	73778	Methylocaldum
EFF1	0.008433	340	570266	Methanocella
EFF1	0.008408	339	2843200	Miltoncostaea
EFF1	0.008408	339	2847777	Atribacter
EFF1	0.008358	337	1091	Chlorobium
EFF1	0.008358	337	986106	Acidiferrobacter
EFF1	0.008333	336	869806	Marivirga
EFF1	0.008309	335	2951993	Alloacidobacterium
EFF1	0.008284	334	292833	Candidatus Rhabdochlamydia
EFF1	0.008284	334	2651578	Thermanaerosceptrum
EFF1	0.008259	333	843	Wolinella
EFF1	0.008259	333	2886823	Desulfosediminicola
EFF1	0.008209	331	2147	Acholeplasma
EFF1	0.008209	331	1382832	Telmatocola
EFF1	0.008209	331	1921784	Kiritimatiella
EFF1	0.008185	330	2051044	Tuwongella
EFF1	0.008135	328	1632780	Phreatobacter
EFF1	0.008135	328	2907187	Tichowtungia
EFF1	0.00811	327	1099	Pelodictyon
EFF1	0.00811	327	186831	Acetoanaerobium
EFF1	0.00811	327	232244	Belliella
EFF1	0.00811	327	2045213	Candidatus Fonsibacter
EFF1	0.00811	327	2675230	Cytobacillus
EFF1	0.008061	325	70411	Frateuria
EFF1	0.008061	325	2767358	Mycoplasmopsis
EFF1	0.008011	323	285107	Thioclava
EFF1	0.008011	323	2692382	Gudongella
EFF1	0.007986	322	2893197	Aegicerativicinus
EFF1	0.007961	321	187492	Thalassolituus
EFF1	0.007961	321	2691417	Lacipirellula
EFF1	0.007937	320	423604	Elusimicrobium
EFF1	0.007937	320	2173039	Arcticibacterium
EFF1	0.007912	319	2919626	Alloyangia
EFF1	0.007887	318	225842	Formosa
EFF1	0.007887	318	1926556	Emergencia
EFF1	0.007887	318	2904687	Desulforapulum
EFF1	0.007837	316	2675232	Neobacillus
EFF1	0.007813	315	724	Haemophilus
EFF1	0.007813	315	46205	Pseudobutyrivibrio
EFF1	0.007813	315	2838250	Kaustia
EFF1	0.007788	314	83551	Parachlamydia
EFF1	0.007788	314	84404	Hippea
EFF1	0.007788	314	167639	Ilyobacter
EFF1	0.007788	314	2766927	Persicimonas
EFF1	0.007738	312	1125	Microcystis
EFF1	0.007713	311	286130	Sulfuricurvum
EFF1	0.007614	307	29548	Rhodothermus
EFF1	0.007614	307	81466	Aminobacterium
EFF1	0.007614	307	2304687	Petroclostridium
EFF1	0.007565	305	109262	Halothiobacillus
EFF1	0.00754	304	28100	Phyllobacterium
EFF1	0.007515	303	748770	Dolichospermum
EFF1	0.00749	302	1912215	Acidipropionibacterium
EFF1	0.007465	301	497721	Desulfoluna
EFF1	0.007441	300	2019	Thermomonospora
EFF1	0.007441	300	990721	Christensenella
EFF1	0.007416	299	2898489	Paralysiella
EFF1	0.007391	298	46255	Weissella
EFF1	0.007366	297	1705353	Aurantimicrobium
EFF1	0.007366	297	2678886	Pulveribacter
EFF1	0.007341	296	2321114	Malaciobacter
EFF1	0.007341	296	2811506	Dissulfurispira
EFF1	0.007317	295	1218	Prochlorococcus
EFF1	0.007317	295	34008	Rhodovulum
EFF1	0.007317	295	2321115	Halarcobacter
EFF1	0.007292	294	1543705	Nitrospirillum
EFF1	0.007292	294	3088764	Marnyiella
EFF1	0.007267	293	332157	Larkinella
EFF1	0.007267	293	1511649	Mongoliitalea
EFF1	0.007242	292	60892	Desulfobacca
EFF1	0.007217	291	158481	Hahella
EFF1	0.007193	290	34069	Telluria
EFF1	0.007193	290	45667	Halobacillus
EFF1	0.007193	290	1579505	Rubripirellula
EFF1	0.007193	290	1738655	Woeseia
EFF1	0.007143	288	59753	Alcanivorax
EFF1	0.007143	288	3024823	Anaeromicropila
EFF1	0.007118	287	120652	Methylocella
EFF1	0.007118	287	1849822	Paraclostridium
EFF1	0.007069	285	1434042	Salisediminibacterium
EFF1	0.007069	285	2842531	Solibaculum
EFF1	0.007069	285	3031148	Paramagnetospirillum
EFF1	0.007019	283	2172	Methanobrevibacter
EFF1	0.007019	283	305976	Pusillimonas
EFF1	0.007019	283	2603324	Acidibrevibacterium
EFF1	0.006994	282	1569	Sporosarcina
EFF1	0.006994	282	453229	Desulfarculus
EFF1	0.006994	282	1506577	Tyzzerella
EFF1	0.006994	282	2883512	Citrifermentans
EFF1	0.006945	280	44258	Caloramator
EFF1	0.006945	280	75654	Duganella
EFF1	0.006945	280	337004	Microcella
EFF1	0.006895	278	160798	Marinitoga
EFF1	0.006895	278	359336	Castellaniella
EFF1	0.00687	277	73918	Thermaerobacter
EFF1	0.00687	277	1918540	Muribaculum
EFF1	0.006821	275	1743	Propionibacterium
EFF1	0.006821	275	698776	Cellulosilyticum
EFF1	0.006821	275	2795774	Polystyrenella
EFF1	0.006771	273	393005	Tamlana
EFF1	0.006771	273	2303528	Thermoleptolyngbya
EFF1	0.006746	272	2225	Methanococcoides
EFF1	0.006746	272	44260	Moorella
EFF1	0.006746	272	2858886	Mangrovivirga
EFF1	0.006721	271	1676142	Wenzhouxiangella
EFF1	0.006697	270	3031933	Chordicoccus
EFF1	0.006672	269	33926	Candidatus Phytoplasma
EFF1	0.006647	268	100715	Chloroherpeton
EFF1	0.006647	268	1543704	Niveispirillum
EFF1	0.006597	266	510690	Sneathiella
EFF1	0.006573	265	33886	Rathayibacter
EFF1	0.006573	265	2992720	Acidilutibacter
EFF1	0.006548	264	651456	Kosmotoga
EFF1	0.006548	264	1663717	Herbinix
EFF1	0.006548	264	2654634	Candidatus Hydrogenosomobacter
EFF1	0.006523	263	499	Thermomicrobium
EFF1	0.006523	263	1934947	Immundisolibacter
EFF1	0.006498	262	515417	Amphritea
EFF1	0.006473	261	2425	Teredinibacter
EFF1	0.006473	261	2680021	Ephemeroptericola
EFF1	0.006473	261	2994363	Pseudofrankia
EFF1	0.006448	260	1525371	Neorhizobium
EFF1	0.006424	259	28250	Ornithobacterium
EFF1	0.006424	259	291183	Lacinutrix
EFF1	0.006424	259	2529408	Schaalia
EFF1	0.006399	258	670486	Dehalogenimonas
EFF1	0.006399	258	2837506	Niallia
EFF1	0.006374	257	111830	Defluviicoccus
EFF1	0.006374	257	1193503	Gilliamella
EFF1	0.006349	256	1854	Frankia
EFF1	0.006349	256	2767842	Lactiplantibacillus
EFF1	0.006324	255	69578	Cryobacterium
EFF1	0.006324	255	390805	Geosporobacter
EFF1	0.006324	255	2690159	Anaerohalosphaera
EFF1	0.0063	254	2093783	Methylomusa
EFF1	0.006275	253	102115	Stanieria
EFF1	0.006275	253	413496	Cronobacter
EFF1	0.00625	252	2795781	Aeoliella
EFF1	0.006225	251	432330	Tumebacillus
EFF1	0.0062	250	1754	Thermoanaerobacter
EFF1	0.0062	250	208447	Oceanithermus
EFF1	0.0062	250	1980513	Candidatus Nitrosoglobus
EFF1	0.0062	250	2749267	Amedibacterium
EFF1	0.0062	250	2768684	Terricaulis
EFF1	0.0062	250	2862451	Adhaeretor
EFF1	0.006176	249	127	Isosphaera
EFF1	0.006176	249	71666	Waddlia
EFF1	0.006176	249	1522431	Thermosulfurimonas
EFF1	0.006176	249	2867376	Desulfoscipio
EFF1	0.006151	248	1541670	Methylacidimicrobium
EFF1	0.006126	247	35823	Arthrospira
EFF1	0.006126	247	56112	Dehalobacter
EFF1	0.006126	247	192992	Thermoleophilum
EFF1	0.006126	247	267408	Arsenicicoccus
EFF1	0.006126	247	1742993	Pseudarthrobacter
EFF1	0.006126	247	2815786	Sodaliphilus
EFF1	0.006126	247	2911469	Sulfuriroseicoccus
EFF1	0.006101	246	626	Xenorhabdus
EFF1	0.006101	246	1769732	Dissulfurimicrobium
EFF1	0.006076	245	2786989	Koleobacter
EFF1	0.006052	244	154116	Georgenia
EFF1	0.006052	244	2023214	Koinonema
EFF1	0.006052	244	2903100	Mariniplasma
EFF1	0.006027	243	522	Acidiphilium
EFF1	0.006027	243	28884	Hydrogenovibrio
EFF1	0.006027	243	101191	Methanomethylovorans
EFF1	0.006027	243	366614	Haematobacter
EFF1	0.006027	243	3049269	Candidatus Pelagisphaera
EFF1	0.006002	242	1129704	Kyrpidia
EFF1	0.006002	242	1209946	Roseicitreum
EFF1	0.006002	242	2901261	Denitrificimonas
EFF1	0.005977	241	28070	Gloeothece
EFF1	0.005977	241	141450	Oleiphilus
EFF1	0.005977	241	273135	Candidatus Cardinium
EFF1	0.005977	241	393029	Desulfurispirillum
EFF1	0.005977	241	1769710	Sellimonas
EFF1	0.005952	240	2335	Thermotoga
EFF1	0.005952	240	69474	Orientia
EFF1	0.005952	240	745364	Luteipulveratus
EFF1	0.005928	239	292486	Avibacterium
EFF1	0.005928	239	336260	Thermovirga
EFF1	0.005928	239	1649490	Rubinisphaera
EFF1	0.005928	239	2794998	Maridesulfovibrio
EFF1	0.005928	239	2909705	Oleidesulfovibrio
EFF1	0.005903	238	256616	Parvibaculum
EFF1	0.005903	238	2795779	Rosistilla
EFF1	0.005903	238	2944195	Qiania
EFF1	0.005853	236	1647175	Aestuariispira
EFF1	0.005828	235	2420	Thermosipho
EFF1	0.005828	235	412592	Thermosulfidibacter
EFF1	0.005804	234	214904	Tepidibacter
EFF1	0.005754	232	283810	Stackebrandtia
EFF1	0.005729	231	85	Hyphomonas
EFF1	0.005729	231	2828366	Caldichromatium
EFF1	0.005704	230	32257	Kingella
EFF1	0.005704	230	252965	Mahella
EFF1	0.00568	229	34098	Blattabacterium
EFF1	0.00568	229	1778601	Apibacter
EFF1	0.005655	228	2263	Thermococcus
EFF1	0.005655	228	117563	Granulicatella
EFF1	0.005655	228	2903106	Haploplasma
EFF1	0.005655	228	3020832	Alloalcanivorax
EFF1	0.00563	227	92944	Ketogulonicigenium
EFF1	0.005605	226	1835	Saccharopolyspora
EFF1	0.005605	226	180162	Cetobacterium
EFF1	0.005605	226	3047433	Maliibacterium
EFF1	0.00558	225	274470	Alkalibacter
EFF1	0.00558	225	2675231	Mesobacillus
EFF1	0.00558	225	2951107	Leadbettera
EFF1	0.005556	224	131079	Limnobacter
EFF1	0.005556	224	265488	Rhodopirellula
EFF1	0.005556	224	1172428	Thermotomaculum
EFF1	0.005531	223	2058174	Antarcticibacterium
EFF1	0.005531	223	2545692	Candidatus Methanoliparum
EFF1	0.005506	222	2767890	Paucilactobacillus
EFF1	0.005481	221	120212	Subtercola
EFF1	0.005481	221	265570	Sulfurovum
EFF1	0.005481	221	1738645	Caproiciproducens
EFF1	0.005481	221	2838409	Pigmentibacter
EFF1	0.005456	220	179	Leptospirillum
EFF1	0.005456	220	194195	Alysiella
EFF1	0.005456	220	673534	Plantactinospora
EFF1	0.005456	220	1792291	Marinagarivorans
EFF1	0.005432	219	674734	Alloactinosynnema
EFF1	0.005432	219	1742992	Paenarthrobacter
EFF1	0.005432	219	1779136	Bradymonas
EFF1	0.005432	219	2886347	Allocoleopsis
EFF1	0.005407	218	2093	Mycoplasma
EFF1	0.005382	217	119044	Filomicrobium
EFF1	0.005382	217	2913022	Mucisphaera
EFF1	0.005308	214	1006480	Caldinitratiruptor
EFF1	0.005283	213	1775705	Frigidibacter
EFF1	0.005283	213	2803301	Poriferisphaera
EFF1	0.005258	212	3003266	Desulfolithobacter
EFF1	0.005233	211	38501	Blastococcus
EFF1	0.005233	211	417127	Zunongwangia
EFF1	0.005208	210	33986	Exiguobacterium
EFF1	0.005208	210	1164882	Lachnoanaerobaculum
EFF1	0.005208	210	2489367	Cyclonatronum
EFF1	0.005208	210	2778400	Tepiditoga
EFF1	0.005184	209	558436	Xylanibacter
EFF1	0.005184	209	2039639	Candidatus Nanopelagicus
EFF1	0.005184	209	2321187	Poseidonibacter
EFF1	0.005184	209	2717089	Massilistercora
EFF1	0.005159	208	28209	Chelatococcus
EFF1	0.005134	207	51514	Dehalobacterium
EFF1	0.005134	207	390876	Nisaea
EFF1	0.005134	207	626119	Ruania
EFF1	0.005109	206	1608298	Thiolapillus
EFF1	0.005109	206	2483368	Sedimentisphaera
EFF1	0.005109	206	3137766	Vreelandella
EFF1	0.005084	205	150247	Anoxybacillus
EFF1	0.005084	205	1195526	Gryllotalpicola
EFF1	0.005084	205	2035349	Oceanispirochaeta
EFF1	0.00506	204	1372	Planococcus
EFF1	0.00506	204	190972	Sedimentibacter
EFF1	0.005035	203	1637	Listeria
EFF1	0.005035	203	32068	Sebaldella
EFF1	0.005035	203	59195	Rickettsiella
EFF1	0.005035	203	2608728	Acidisarcina
EFF1	0.00501	202	2005380	Mariniblastus
EFF1	0.00501	202	2045416	Oceanihabitans
EFF1	0.00501	202	3029078	Aminithiophilus
EFF1	0.004985	201	191769	Marinilactibacillus
EFF1	0.004985	201	1273155	Thiohalobacter
EFF1	0.00496	200	2422	Fervidobacterium
EFF1	0.00496	200	41273	Tissierella
EFF1	0.00496	200	245876	Nitratireductor
EFF1	0.00496	200	1518149	Thalassotalea
EFF1	0.004936	199	1056	Thiocapsa
EFF1	0.004936	199	28236	Petrotoga
EFF1	0.004936	199	1335745	Spiribacter
EFF1	0.004936	199	2576755	Caproicibacter
EFF1	0.004911	198	28228	Colwellia
EFF1	0.004911	198	85073	Thermochromatium
EFF1	0.004911	198	109168	Desulfotalea
EFF1	0.004911	198	178469	Arenibacter
EFF1	0.004911	198	3033930	Fervidibacillus
EFF1	0.004886	197	1182780	Magnetospira
EFF1	0.004886	197	2884814	Pseudoprevotella
EFF1	0.004861	196	2874214	Terrihabitans
EFF1	0.004861	196	2997360	Anaeropeptidivorans
EFF1	0.004836	195	2847769	Aequoribacter
EFF1	0.004812	194	427922	Desulfurivibrio
EFF1	0.004812	194	1676651	Limnochorda
EFF1	0.004812	194	1980697	Duodenibacillus
EFF1	0.004787	193	2493629	Minwuia
EFF1	0.004762	192	167375	Cyanobium
EFF1	0.004712	190	630749	Spongiibacter
EFF1	0.004663	188	263377	Salipiger
EFF1	0.004638	187	442430	Coraliomargarita
EFF1	0.004613	186	2733	Symbiobacterium
EFF1	0.004613	186	1082930	Pelagibacterium
EFF1	0.004588	185	112040	Zobellia
EFF1	0.004588	185	414878	Catenulispora
EFF1	0.004564	184	33981	Kineococcus
EFF1	0.004564	184	908623	Euzebya
EFF1	0.004539	183	1740	Thermodesulfobacterium
EFF1	0.004539	183	1084558	Oceanicoccus
EFF1	0.004539	183	1330547	Kosakonia
EFF1	0.004539	183	1912216	Cutibacterium
EFF1	0.004514	182	2857076	Anthocerotibacter
EFF1	0.004514	182	2943291	Pseudemcibacter
EFF1	0.004464	180	2742598	Limosilactobacillus
EFF1	0.00444	179	256846	Lentisphaera
EFF1	0.00444	179	1874526	Kovacikia
EFF1	0.00444	179	1911556	Sediminispirochaeta
EFF1	0.004415	178	49894	Acetomicrobium
EFF1	0.004415	178	156885	Thioflavicoccus
EFF1	0.00439	177	2768738	Spartinivicinus
EFF1	0.00439	177	2905949	Thermodesulfomicrobium
EFF1	0.004365	176	2330	Halanaerobium
EFF1	0.004365	176	35812	Roseococcus
EFF1	0.004365	176	2039240	Anaerotignum
EFF1	0.00434	175	171436	Tistrella
EFF1	0.00434	175	198251	Candidatus Pelagibacter
EFF1	0.00434	175	1501226	Romboutsia
EFF1	0.004316	174	165779	Anaerococcus
EFF1	0.004291	173	35800	Nitrospina
EFF1	0.004291	173	130795	Crossiella
EFF1	0.004291	173	253238	Ethanoligenens
EFF1	0.004291	173	1612157	Pararhodospirillum
EFF1	0.004291	173	1860077	Sulfuriflexus
EFF1	0.004266	172	1505652	Terrisporobacter
EFF1	0.004266	172	1643951	Pseudothermotoga
EFF1	0.004241	171	1163	Anabaena
EFF1	0.004241	171	1825023	Candidatus Nitrosotenuis
EFF1	0.004241	171	1918536	Longicatena
EFF1	0.004241	171	2039723	Thiomicrorhabdus
EFF1	0.004241	171	2935559	Allomeiothermus
EFF1	0.004216	170	1165076	Imtechella
EFF1	0.004216	170	2967962	Brucepastera
EFF1	0.004192	169	83770	Succinivibrio
EFF1	0.004167	168	147067	Thermobispora
EFF1	0.004167	168	227388	Thermodesulfobium
EFF1	0.004167	168	2678529	Kineobactrum
EFF1	0.004142	167	13	Dictyoglomus
EFF1	0.004142	167	152053	Starkeya
EFF1	0.004117	166	65551	Meiothermus
EFF1	0.004117	166	261827	Algibacter
EFF1	0.004117	166	1148163	Paralcaligenes
EFF1	0.004117	166	1434050	Zhongshania
EFF1	0.004117	166	1729679	Faecalibaculum
EFF1	0.004117	166	2726810	Scandinavium
EFF1	0.004117	166	3048127	Thermocaproicibacter
EFF1	0.004092	165	1481960	Peptoclostridium
EFF1	0.004068	164	637	Arsenophonus
EFF1	0.004068	164	32014	Iodobacter
EFF1	0.004068	164	33973	Acidobacterium
EFF1	0.004068	164	265976	Serinicoccus
EFF1	0.004043	163	2000	Streptosporangium
EFF1	0.004043	163	1217416	Halioglobus
EFF1	0.004043	163	2250122	Candidatus Bipolaricaulis
EFF1	0.004018	162	1100891	Paenalcaligenes
EFF1	0.004018	162	1616789	Salinispira
EFF1	0.003993	161	1911549	Raineyella
EFF1	0.003993	161	2953757	Candidatus Chromulinivorax
EFF1	0.003993	161	2967089	Abyssalbus
EFF1	0.003968	160	583	Proteus
EFF1	0.003968	160	53318	Desulfocapsa
EFF1	0.003968	160	1485594	Methyloligella
EFF1	0.003968	160	1621534	Paraglaciecola
EFF1	0.003968	160	2706948	Aureibaculum
EFF1	0.003944	159	60919	Sanguibacter
EFF1	0.003944	159	76890	Asticcacaulis
EFF1	0.003944	159	88138	Modestobacter
EFF1	0.003944	159	332248	Truepera
EFF1	0.003944	159	437504	Granulosicoccus
EFF1	0.003944	159	1434026	Oceanirhabdus
EFF1	0.003944	159	1551504	Candidatus Babela
EFF1	0.003944	159	2478349	Indioceanicola
EFF1	0.003944	159	2792240	Thiospirochaeta
EFF1	0.003919	158	1142	Synechocystis
EFF1	0.003919	158	178898	Carboxydocella
EFF1	0.003919	158	189326	Gelria
EFF1	0.003919	158	908935	Yimella
EFF1	0.003894	157	32199	Buchnera
EFF1	0.003894	157	196080	Terasakiella
EFF1	0.003869	156	51668	Tetragenococcus
EFF1	0.003869	156	174708	Allobaculum
EFF1	0.003844	155	499228	Tepidanaerobacter
EFF1	0.003844	155	527198	Mariniflexile
EFF1	0.003819	154	2895509	Metamycoplasma
EFF1	0.003795	153	281119	Candidatus Amoebophilus
EFF1	0.003795	153	1747770	Egibacter
EFF1	0.00377	152	28261	Thermodesulfovibrio
