Contig_Names,Name
s1.ctg019769l,NA
s1.ctg016524l,NA
s1.ctg013980l,NA
s1.ctg062807l,NA
s1.ctg002007l,NA
s5544.ctg008027l,NA
s1.ctg037734l,NA
s1.ctg032781l,NA
s32645.ctg048188l,NA
s1.ctg043223l,NA
s1.ctg001950l,NA
s1.ctg052728l,NA
s209.ctg071540l,NA
s37973.ctg057019l,NA
s32400.ctg047817l,NA
s14393.ctg020774l,NA
s1.ctg031387l,NA
s1.ctg014995l,NA
s19548.ctg028245l,NA
s10769.ctg015569l,NA
s1.ctg023897l,NA
s1.ctg013772l,NA
s42267.ctg066088l,NA
s18642.ctg026888l,NA
s2663.ctg003819l,NA
s1.ctg057556l,NA
s2782.ctg004002l,NA
s209.ctg015619l,NA
s24596.ctg035781l,NA
s33029.ctg048789l,NA
s1.ctg042536l,NA
s24464.ctg035585l,NA
s1.ctg020722l,NA
s1.ctg015923l,NA
s33487.ctg049504l,NA
s1.ctg056392l,NA
s36087.ctg053721l,NA
s209.ctg017106l,NA
s7517.ctg010898l,NA
s1.ctg029218l,NA
s1.ctg045201l,NA
s14825.ctg021378l,NA
s1.ctg051749l,NA
s1.ctg061606l,NA
s1.ctg029778l,NA
s1.ctg006398l,NA
s1.ctg067884l,NA
s29732.ctg043662l,NA
s1.ctg029095l,NA
s2595.ctg003730l,NA
s13431.ctg019381l,NA
s1.ctg044106l,NA
s30331.ctg044621l,NA
s1.ctg035036l,NA
s1.ctg033721l,NA
s36621.ctg054662l,NA
s1.ctg035659l,NA
s3132.ctg004524l,NA
s1.ctg071573l,NA
s1.ctg010357l,NA
s1.ctg044250l,NA
s1.ctg009626l,NA
s28383.ctg041574l,NA
s1.ctg035828l,NA
s20323.ctg029376l,NA
s1.ctg048814l,NA
s1.ctg025473l,NA
s1.ctg073645l,NA
s23998.ctg034877l,NA
s1.ctg012870l,NA
s12000.ctg017336l,NA
s27384.ctg040071l,NA
s1.ctg044316l,NA
s1239.ctg001740l,NA
s209.ctg067555l,NA
s1.ctg044902l,NA
s1.ctg010774l,NA
s1.ctg057060l,NA
s37062.ctg055443l,NA
s1.ctg067053l,NA
s36284.ctg054052l,NA
s1.ctg010335l,NA
s10989.ctg015900l,NA
s7046.ctg010189l,NA
s1.ctg073096l,NA
s20556.ctg029731l,NA
s1.ctg062466l,NA
s209.ctg053975l,NA
s1.ctg070282l,NA
s36123.ctg053781l,NA
s4451.ctg006436l,NA
s209.ctg024772l,NA
s32354.ctg047746l,NA
s1.ctg054779l,NA
s10072.ctg014594l,NA
s1.ctg064769l,NA
s1.ctg049093l,NA
s18682.ctg026953l,NA
s1.ctg046390l,NA
s1.ctg057094l,NA
s1.ctg068589l,NA
s1.ctg006005l,NA
s1.ctg021988l,NA
s209.ctg067460l,NA
s12833.ctg018516l,NA
s1.ctg023085l,NA
s1.ctg034015l,NA
s1.ctg013312l,NA
s16075.ctg023148l,NA
s1.ctg068058l,NA
s37040.ctg055411l,NA
s52.ctg009046l,NA
s17909.ctg025835l,NA
s1.ctg073046l,NA
s1.ctg051768l,NA
s1.ctg067388l,NA
s1.ctg059057l,NA
s1.ctg067568l,NA
s1.ctg003973l,NA
s1.ctg036247l,NA
s1.ctg046911l,NA
s44936.ctg073052l,NA
s19346.ctg027957l,NA
s209.ctg069088l,NA
s1182.ctg001662c,NA
s1.ctg019144l,NA
s1329.ctg001858l,NA
s12325.ctg017791l,NA
s16605.ctg023966l,NA
s23764.ctg034520l,NA
s1.ctg000971l,NA
s6832.ctg009882l,NA
s1.ctg058795l,NA
s1.ctg051357l,NA
s39418.ctg059802l,NA
s1.ctg012549l,NA
s1.ctg064692l,NA
s1.ctg036706l,NA
s1.ctg054869l,NA
s15659.ctg022567l,NA
s1.ctg041042l,NA
s1.ctg072572l,NA
s1.ctg058925l,NA
s1.ctg072234l,NA
s10548.ctg015273l,NA
s42812.ctg067364l,NA
s17570.ctg025348l,NA
s11801.ctg017070l,NA
s13082.ctg018866l,NA
s41646.ctg064668l,NA
s1672.ctg002366l,NA
s1.ctg066906l,NA
s42732.ctg067151l,NA
s19662.ctg028428l,NA
s1.ctg061386l,NA
s12226.ctg017650l,NA
s45088.ctg073443l,NA
s1.ctg030210l,NA
s1.ctg005738l,NA
s42287.ctg066126l,NA
s40909.ctg062998l,NA
s1.ctg022880l,NA
s1.ctg032184l,NA
s41015.ctg063237l,NA
s1.ctg046446l,NA
s1.ctg032085l,NA
s24239.ctg035259l,NA
s14013.ctg020224l,NA
s6447.ctg023821l,NA
s11964.ctg017287l,NA
s2321.ctg003322l,NA
s30702.ctg045194l,NA
s12026.ctg017374l,NA
s1.ctg066795l,NA
s349.ctg000500l,NA
s25778.ctg037650c,NA
s1.ctg056877l,NA
s13716.ctg019801l,NA
s27747.ctg040605l,NA
s1.ctg036171l,NA
s1.ctg066689l,NA
s1.ctg022541l,NA
s19776.ctg028592l,NA
s1.ctg017342l,NA
s24496.ctg035632l,NA
s1.ctg070501l,NA
s1.ctg067591l,NA
s1.ctg024277l,NA
s11833.ctg017115l,NA
s1.ctg071484l,NA
s1.ctg022105l,NA
s42655.ctg066977l,NA
s7650.ctg011084l,NA
s13103.ctg018894l,NA
s1.ctg045475l,NA
s1.ctg035176l,NA
s18602.ctg026839l,NA
s17132.ctg024694l,NA
s23597.ctg034287l,NA
s13906.ctg020068l,NA
s17402.ctg025088l,NA
s1.ctg009323l,NA
s29293.ctg042987l,NA
s1.ctg038827l,NA
s1.ctg057914l,NA
s8073.ctg011705l,NA
s1.ctg002644l,NA
s1.ctg054612l,NA
s1.ctg023132l,NA
s19301.ctg027892l,NA
s1184.ctg001665l,NA
s39106.ctg059167l,NA
s40836.ctg062841l,NA
s42650.ctg066961l,NA
s16211.ctg023361l,NA
s43636.ctg069467l,NA
s5538.ctg008014l,NA
s1.ctg021157l,NA
s1.ctg049535l,NA
s41068.ctg063383l,NA
s1.ctg011976l,NA
s33997.ctg050333l,NA
s1.ctg035667l,NA
s1.ctg013906l,NA
s4764.ctg006887l,NA
s1.ctg070401l,NA
s1.ctg017455l,NA
s20316.ctg029365l,NA
s40263.ctg061549l,NA
s3492.ctg005037l,NA
s1.ctg020475l,NA
s1.ctg061270l,NA
s1.ctg056527l,NA
s36355.ctg054178l,NA
s1.ctg014123l,NA
s1.ctg044633l,NA
s1.ctg065553l,NA
s1.ctg038825l,NA
s12248.ctg017680l,NA
s1.ctg036548l,NA
s1.ctg035775l,NA
s1.ctg000496l,NA
s1.ctg032737l,NA
s9349.ctg013544l,NA
s2238.ctg003211c,NA
s19909.ctg028778l,NA
s1.ctg002627l,NA
s1.ctg062464l,NA
s23668.ctg034383l,NA
s19268.ctg027846l,NA
s1.ctg029255l,NA
s1.ctg038490l,NA
s1.ctg066037l,NA
s44055.ctg070598l,NA
s1.ctg065773l,NA
s8799.ctg012762l,NA
s3357.ctg004847l,NA
s1.ctg029758l,NA
s6083.ctg008809l,NA
s1.ctg005105l,NA
s14161.ctg020439l,NA
s43581.ctg069313l,NA
s1.ctg064250l,NA
s3948.ctg005708c,NA
s51.ctg014744l,NA
s52.ctg053643l,NA
s1.ctg036840l,NA
s37537.ctg056270l,NA
s1.ctg019342l,NA
s1.ctg029838l,NA
s38374.ctg057718l,NA
s1.ctg017268l,NA
s39752.ctg060492l,NA
s16055.ctg023124l,NA
s28672.ctg042034l,NA
s43995.ctg070420l,NA
s35621.ctg052964l,NA
s1.ctg040587l,NA
s1.ctg055798l,NA
s1.ctg060970l,NA
s1.ctg064514l,NA
s38312.ctg057607l,NA
s1.ctg032465l,NA
s1.ctg023041l,NA
s1.ctg015200l,NA
s1.ctg012323l,NA
s44558.ctg072016l,NA
s10321.ctg014945l,NA
s37803.ctg056733l,NA
s1.ctg004727l,NA
s1.ctg033268l,NA
s1.ctg066675l,NA
s14635.ctg021114l,NA
s43364.ctg068768l,NA
s8714.ctg012649l,NA
s36262.ctg054012l,NA
s1.ctg003745l,NA
s30359.ctg044661l,NA
s209.ctg032250l,NA
s31753.ctg046824l,NA
s1.ctg000139l,NA
s1.ctg050202l,NA
s1.ctg028388l,NA
s1.ctg055763l,NA
s1.ctg009927l,NA
s1.ctg061791l,NA
s1.ctg006720l,NA
s1.ctg072325l,NA
s209.ctg043027l,NA
s40906.ctg062993l,NA
s1.ctg014363l,NA
s10114.ctg014656l,NA
s1.ctg033563l,NA
s209.ctg007313l,NA
s1558.ctg002199l,NA
s1.ctg015468l,NA
s1.ctg008700l,NA
s2352.ctg003370l,NA
s43261.ctg068463l,NA
s1.ctg061511l,NA
s1.ctg057697l,NA
s6725.ctg009736l,NA
s16856.ctg024312l,NA
s4801.ctg006944l,NA
s1.ctg068459l,NA
s1.ctg072885l,NA
s1.ctg002252l,NA
s1124.ctg001580l,NA
s18465.ctg026652l,NA
s1.ctg068991l,NA
s1.ctg028969l,NA
s35161.ctg052204l,NA
s3854.ctg005575l,NA
s17505.ctg025256l,NA
s1.ctg071264l,NA
s1.ctg040386l,NA
s1.ctg018519l,NA
s1.ctg045498l,NA
s1.ctg056688l,NA
s25793.ctg037671l,NA
s4134.ctg005979l,NA
s1.ctg031345l,NA
s1.ctg008970l,NA
s41569.ctg064501l,NA
s4030.ctg005817l,NA
s209.ctg036114l,NA
s23656.ctg034366l,NA
s1.ctg059529l,NA
s19026.ctg027482l,NA
s1.ctg036001l,NA
s1.ctg033492l,NA
s28217.ctg041315l,NA
s1.ctg048493l,NA
s1.ctg040368l,NA
s8203.ctg011897l,NA
s1.ctg007674l,NA
s31331.ctg046153l,NA
s1790.ctg002550l,NA
s1.ctg066858l,NA
s33907.ctg050182l,NA
s3384.ctg004889l,NA
s6320.ctg009144l,NA
s22864.ctg033171l,NA
s1.ctg030761l,NA
s1.ctg043145l,NA
s44775.ctg072568l,NA
s1.ctg003071l,NA
s1.ctg025300l,NA
s209.ctg003896l,NA
s1.ctg034095l,NA
s1.ctg038610l,NA
s1.ctg055753l,NA
s1.ctg022443l,NA
s1.ctg062792l,NA
s1.ctg038387l,NA
s1.ctg003642l,NA
s31512.ctg046448l,NA
s35154.ctg052194l,NA
s21282.ctg030836l,NA
s27434.ctg040136l,NA
s1.ctg072054l,NA
s1.ctg010301l,NA
s3841.ctg019424l,NA
s2954.ctg004262l,NA
s25760.ctg037625l,NA
s1.ctg053867l,NA
s1.ctg016188l,NA
s1.ctg053279l,NA
s4979.ctg007190l,NA
s1.ctg007962l,NA
s1.ctg065424l,NA
s1.ctg037230l,NA
s1.ctg018939l,NA
s209.ctg009446l,NA
s1448.ctg002033l,NA
s353.ctg003430l,NA
s1.ctg011687l,NA
s1.ctg006295l,NA
s1.ctg067738l,NA
s1.ctg066394l,NA
s1.ctg032990l,NA
s1.ctg042158l,NA
s5027.ctg007268l,NA
s1.ctg061416l,NA
s1.ctg073242l,NA
s1.ctg038718l,NA
s1.ctg064893l,NA
s1.ctg066388l,NA
s29185.ctg042819l,NA
s1780.ctg002533l,NA
s1.ctg010867l,NA
s24535.ctg035692l,NA
s1.ctg015058l,NA
s1.ctg072852l,NA
s29666.ctg043563l,NA
s1.ctg024059l,NA
s1.ctg055512l,NA
s1.ctg031775l,NA
s7045.ctg010188l,NA
s1.ctg059016l,NA
s11599.ctg016790l,NA
s2670.ctg003831l,NA
s15015.ctg021652l,NA
s21459.ctg031094l,NA
s1.ctg073275l,NA
s1.ctg062185l,NA
s1.ctg041792l,NA
s10585.ctg015325l,NA
s209.ctg005947l,NA
s8189.ctg011879l,NA
s1.ctg033336l,NA
s42453.ctg066516l,NA
s1.ctg010244l,NA
s1.ctg010115l,NA
s26884.ctg039304l,NA
s1.ctg007936l,NA
s1.ctg008100l,NA
s1.ctg003692l,NA
s38822.ctg058598l,NA
s1.ctg064588l,NA
s4185.ctg006061l,NA
s26362.ctg038509l,NA
s1.ctg035756l,NA
s45295.ctg074052l,NA
s1.ctg013203l,NA
s1.ctg001246l,NA
s1.ctg062421l,NA
s1.ctg055700l,NA
s475.ctg000681l,NA
s45132.ctg073569l,NA
s787.ctg001111l,NA
s28197.ctg041284l,NA
s21599.ctg031285l,NA
s23921.ctg034759l,NA
s1.ctg042787l,NA
s30674.ctg045157l,NA
s1.ctg045097l,NA
s28581.ctg041878l,NA
s209.ctg058512l,NA
s1.ctg059260l,NA
s1.ctg048856l,NA
s1.ctg049732l,NA
s209.ctg071780l,NA
s2190.ctg003130l,NA
s1.ctg000624l,NA
s1.ctg006988l,NA
s26030.ctg038022l,NA
s39350.ctg059682l,NA
s1.ctg038226l,NA
s1.ctg011686l,NA
s1.ctg037669l,NA
s1.ctg029554l,NA
s1.ctg064490l,NA
s209.ctg023044l,NA
s209.ctg008420l,NA
s3496.ctg005042l,NA
s3640.ctg005246l,NA
s1.ctg012934l,NA
s1.ctg049260l,NA
s1.ctg019313l,NA
s1.ctg021403l,NA
s1.ctg024375l,NA
s1.ctg024552l,NA
s43891.ctg070110l,NA
s1.ctg038869l,NA
s39370.ctg059716l,NA
s1.ctg069917l,NA
s209.ctg048303l,NA
s1.ctg034966l,NA
s1.ctg031254l,NA
s1.ctg061804l,NA
s1.ctg022208l,NA
s1.ctg007276l,NA
s39714.ctg060416l,NA
s1.ctg047166l,NA
s18436.ctg026615l,NA
s1.ctg024527l,NA
s1.ctg032493l,NA
s5973.ctg008652l,NA
s1.ctg025478l,NA
s31241.ctg045995l,NA
s3501.ctg005048l,NA
s1.ctg011561l,NA
s22724.ctg032960l,NA
s1.ctg008231l,NA
s29765.ctg043709l,NA
s13921.ctg020096l,NA
s427.ctg000613l,NA
s14819.ctg021370l,NA
s314.ctg037390l,NA
s353.ctg003532l,NA
s1.ctg070382l,NA
s38098.ctg057249l,NA
s8410.ctg012194l,NA
s1.ctg060821l,NA
s1.ctg046989l,NA
s1.ctg000497l,NA
s25920.ctg037863l,NA
s1.ctg051360l,NA
s1.ctg010930l,NA
s209.ctg068121l,NA
s2036.ctg002904l,NA
s1.ctg038045l,NA
s44417.ctg071642l,NA
s1.ctg003852l,NA
s7444.ctg010784l,NA
s15096.ctg021766l,NA
s1.ctg001069l,NA
s8634.ctg012527l,NA
s1.ctg049561l,NA
s1.ctg041258l,NA
s26403.ctg038564l,NA
s21053.ctg030474l,NA
s19451.ctg028113l,NA
s1.ctg025077l,NA
s1.ctg060141l,NA
s1.ctg023010l,NA
s2809.ctg004041l,NA
s11042.ctg015987l,NA
s1.ctg074153l,NA
s257.ctg000347l,NA
s1.ctg073278l,NA
s1.ctg027305l,NA
s1.ctg002716l,NA
s25907.ctg037850l,NA
s1.ctg024647l,NA
s20548.ctg029716l,NA
s26950.ctg039406l,NA
s8624.ctg012513l,NA
s1.ctg008289l,NA
s2735.ctg003927l,NA
s23000.ctg033391l,NA
s1.ctg039555l,NA
s1.ctg027634l,NA
s1.ctg047676l,NA
s20759.ctg030046l,NA
s209.ctg072513l,NA
s1.ctg045761l,NA
s1.ctg035211l,NA
s8650.ctg012548l,NA
s27964.ctg040927l,NA
s1.ctg015977l,NA
s1.ctg001047l,NA
s1.ctg073701l,NA
s1.ctg056276l,NA
s1.ctg032773l,NA
s1.ctg060693l,NA
s1.ctg041156l,NA
s14514.ctg020946c,NA
s3679.ctg005307l,NA
s1.ctg026368l,NA
s4013.ctg005795l,NA
s1.ctg040854l,NA
s1.ctg005970l,NA
s17124.ctg024686l,NA
s1.ctg005990l,NA
s3208.ctg004639l,NA
s1.ctg017768l,NA
s1794.ctg002556l,NA
s1.ctg054521l,NA
s1.ctg014157l,NA
s1.ctg033931l,NA
s14749.ctg021269l,NA
s27231.ctg039845l,NA
s353.ctg042503l,NA
s35344.ctg052516l,NA
s9036.ctg013105l,NA
s1.ctg056152l,NA
s15774.ctg022725l,NA
s1.ctg039963l,NA
s1.ctg031139l,NA
s5153.ctg007448l,NA
s1.ctg024381l,NA
s1.ctg011715l,NA
s1.ctg070612l,NA
s1.ctg002766l,NA
s21365.ctg030954l,NA
s3844.ctg005561l,NA
s1.ctg006732l,NA
s21827.ctg031641l,NA
s1.ctg060157l,NA
s1.ctg058257l,NA
s1.ctg044689l,NA
s32770.ctg048373l,NA
s44393.ctg071584l,NA
s1.ctg033010l,NA
s1.ctg018027l,NA
s1.ctg031678l,NA
s52.ctg009619l,NA
s10606.ctg015353l,NA
s1.ctg063639l,NA
s5426.ctg007842l,NA
s1.ctg051133l,NA
s21524.ctg031186l,NA
s1.ctg022733l,NA
s1.ctg016075l,NA
s1.ctg066826l,NA
s26323.ctg038444l,NA
s5856.ctg008494l,NA
s1.ctg005328l,NA
s1.ctg007906l,NA
s15234.ctg021951l,NA
s1.ctg004355l,NA
s42044.ctg065599l,NA
s22631.ctg032805l,NA
s1.ctg034634l,NA
s1.ctg073343l,NA
s1.ctg055782l,NA
s1.ctg002478l,NA
s36346.ctg054162l,NA
s1.ctg014602l,NA
s8355.ctg012121l,NA
s1.ctg008626l,NA
s1.ctg057994l,NA
s1.ctg042413l,NA
s24793.ctg036101l,NA
s1.ctg017317l,NA
s25705.ctg037534l,NA
s35598.ctg052919l,NA
s1.ctg003676l,NA
s25744.ctg037600l,NA
s18327.ctg026443l,NA
s1.ctg043256l,NA
s1.ctg026904l,NA
s2054.ctg009979l,NA
s1419.ctg001993l,NA
s209.ctg069852l,NA
s1.ctg009382l,NA
s634.ctg000901l,NA
s1.ctg010026l,NA
s1.ctg057305l,NA
s1.ctg009390l,NA
s1.ctg000927l,NA
s11726.ctg016967l,NA
s1.ctg070619l,NA
s1.ctg027019l,NA
s35830.ctg053274l,NA
s32232.ctg047558l,NA
s29076.ctg042648l,NA
s40479.ctg062036l,NA
s1.ctg014108l,NA
s1.ctg034005l,NA
s1730.ctg002446l,NA
s6921.ctg010009l,NA
s43201.ctg068315l,NA
s1.ctg060726l,NA
s1.ctg064946l,NA
s1.ctg043259l,NA
s1.ctg018433l,NA
s33935.ctg050227c,NA
s5443.ctg007868l,NA
s1.ctg040987l,NA
s1.ctg047836l,NA
s1.ctg026878l,NA
s1.ctg068621l,NA
s1.ctg022243l,NA
s1.ctg036648l,NA
s11104.ctg016072l,NA
s1.ctg001187l,NA
s209.ctg047580l,NA
s13777.ctg019884l,NA
s1.ctg039723l,NA
s19616.ctg028345l,NA
s1.ctg052317l,NA
s1.ctg036878l,NA
s1.ctg029299l,NA
s1.ctg030795l,NA
s1.ctg046808l,NA
s1.ctg046428l,NA
s1.ctg073899l,NA
s1.ctg052619l,NA
s3820.ctg005528l,NA
s1.ctg005819l,NA
s1.ctg022275l,NA
s1.ctg066695l,NA
s1.ctg005438l,NA
s1.ctg005865l,NA
s1.ctg044521l,NA
s1.ctg046710l,NA
s1.ctg047335l,NA
s1.ctg068477l,NA
s1.ctg068012l,NA
s38141.ctg057328l,NA
s1154.ctg001626l,NA
s12608.ctg018193l,NA
s18951.ctg027356l,NA
s34684.ctg051447l,NA
s1.ctg043483l,NA
s1.ctg000657l,NA
s1.ctg038469l,NA
s1.ctg027335l,NA
s1.ctg056915l,NA
s9731.ctg014081l,NA
s39632.ctg060225l,NA
s5801.ctg008409l,NA
s24106.ctg035051l,NA
s45071.ctg073398l,NA
s34825.ctg051664l,NA
s1.ctg063343l,NA
s1.ctg014677l,NA
s42169.ctg065867l,NA
s12121.ctg017498l,NA
s10661.ctg015421l,NA
s1.ctg054879l,NA
s52.ctg014696l,NA
s5199.ctg007512l,NA
s1.ctg001540l,NA
s9623.ctg013922l,NA
s14508.ctg020940l,NA
s7440.ctg010772l,NA
s1.ctg063705l,NA
s1.ctg016682l,NA
s36929.ctg055228l,NA
s1.ctg026424l,NA
s5151.ctg007443l,NA
s1.ctg067617l,NA
s1409.ctg001979l,NA
s1.ctg013842l,NA
s40530.ctg062149l,NA
s31967.ctg047167l,NA
s1.ctg027318l,NA
s3116.ctg004498l,NA
s1.ctg024378l,NA
s1349.ctg001887l,NA
s43.ctg000054l,NA
s25653.ctg037456l,NA
s1.ctg012531l,NA
s26798.ctg039170l,NA
s1.ctg051971l,NA
s1.ctg030870l,NA
s1.ctg011435l,NA
s1.ctg007228l,NA
s1.ctg001143l,NA
s36982.ctg055312l,NA
s1.ctg073222l,NA
s1.ctg033161l,NA
s44863.ctg072833l,NA
s1.ctg008684l,NA
s34025.ctg050389l,NA
s1.ctg058348l,NA
s1.ctg062768l,NA
s38316.ctg057613l,NA
s19519.ctg028206l,NA
s25471.ctg037146l,NA
s9270.ctg013435l,NA
s1.ctg054606l,NA
s1.ctg060586l,NA
s1.ctg046654l,NA
s27137.ctg039700l,NA
s1.ctg005114l,NA
s209.ctg055958l,NA
s28037.ctg041037l,NA
s1.ctg061769l,NA
s28349.ctg041509l,NA
s1.ctg018032l,NA
s1.ctg056677l,NA
s20258.ctg029287l,NA
s1.ctg065045l,NA
s42456.ctg066520l,NA
s3696.ctg005338l,NA
s18724.ctg027023l,NA
s1.ctg011077l,NA
s36149.ctg053829l,NA
s1.ctg015965l,NA
s31138.ctg045835l,NA
s26685.ctg038997l,NA
s20195.ctg029187l,NA
s1.ctg066254l,NA
s17090.ctg024638l,NA
s1266.ctg001773l,NA
s32899.ctg048576l,NA
s31897.ctg047047l,NA
s11485.ctg016635l,NA
s606.ctg000861l,NA
s1.ctg047784l,NA
s209.ctg009161l,NA
s18750.ctg027061l,NA
s26308.ctg038422l,NA
s33664.ctg049789l,NA
s1.ctg037127l,NA
s1.ctg011419l,NA
s1.ctg030394l,NA
s1.ctg013334l,NA
s1.ctg030563l,NA
s61.ctg000077l,NA
s44236.ctg071123l,NA
s1.ctg029993l,NA
s1.ctg026235l,NA
s1.ctg008142l,NA
s33263.ctg049148l,NA
s1.ctg011993l,NA
s28385.ctg041581l,NA
s6331.ctg009156l,NA
s15395.ctg022184l,NA
s2061.ctg002942l,NA
s1.ctg039245l,NA
s7565.ctg010963l,NA
s1.ctg009067l,NA
s35424.ctg052655l,NA
s31778.ctg046862l,NA
s1.ctg025040l,NA
s4641.ctg006730l,NA
s18935.ctg027327l,NA
s19788.ctg028607l,NA
s26018.ctg038004l,NA
s1.ctg042381l,NA
s43706.ctg069638l,NA
s9206.ctg013349l,NA
s38893.ctg058736l,NA
s15822.ctg022792l,NA
s1.ctg030687l,NA
s2702.ctg004507l,NA
s2481.ctg003558l,NA
s1.ctg010543l,NA
s27290.ctg039935l,NA
s20561.ctg029741l,NA
s1.ctg001070l,NA
s1.ctg012772l,NA
s4429.ctg006408l,NA
s1.ctg016185l,NA
s32976.ctg048711l,NA
s6944.ctg010046l,NA
s11887.ctg017183l,NA
s1.ctg005435l,NA
s1.ctg013708l,NA
s14674.ctg021168l,NA
s1.ctg056295l,NA
s44349.ctg071471l,NA
s2759.ctg003967l,NA
s2116.ctg003028l,NA
s210.ctg000277l,NA
s6494.ctg009394l,NA
s1.ctg015949l,NA
s43737.ctg069724l,NA
s13801.ctg019922l,NA
s314.ctg020614l,NA
s1.ctg014153l,NA
s34557.ctg051243l,NA
s1.ctg059004l,NA
s1.ctg054771l,NA
s1.ctg050643l,NA
s1.ctg000110l,NA
s19998.ctg028904l,NA
s1.ctg058673l,NA
s652.ctg000924l,NA
s24627.ctg035833l,NA
s829.ctg021033l,NA
s1.ctg019377l,NA
s36945.ctg055259l,NA
s1.ctg032218l,NA
s6161.ctg008918l,NA
s4738.ctg006852l,NA
s36602.ctg054629l,NA
s1.ctg005020l,NA
s1.ctg034263l,NA
s160.ctg000209l,NA
s1.ctg062745l,NA
s1.ctg052368l,NA
s1.ctg039508l,NA
s1.ctg033215l,NA
s2743.ctg003946l,NA
s32149.ctg047451l,NA
s1.ctg019854l,NA
s30943.ctg045553l,NA
s1.ctg040973l,NA
s3894.ctg005630l,NA
s2373.ctg003399l,NA
s1.ctg033614l,NA
s1.ctg009060l,NA
s21256.ctg030803l,NA
s1.ctg017349l,NA
s1.ctg028542l,NA
s5324.ctg007694l,NA
s14779.ctg021313l,NA
s1.ctg015178l,NA
s1.ctg015288l,NA
s23435.ctg034047l,NA
s1.ctg041138l,NA
s21690.ctg031426l,NA
s36601.ctg054627l,NA
s1738.ctg002459l,NA
s1.ctg031104l,NA
s1.ctg069898l,NA
s42883.ctg067565l,NA
s1.ctg042638l,NA
s1.ctg067806l,NA
s1.ctg065719l,NA
s52.ctg009436l,NA
s812.ctg001142l,NA
s1.ctg047228l,NA
s11770.ctg017032l,NA
s24455.ctg035572l,NA
s19990.ctg028890l,NA
s31890.ctg047035l,NA
s1.ctg034804l,NA
s1.ctg053363l,NA
s32639.ctg048182l,NA
s1.ctg032875l,NA
s1.ctg003612l,NA
s10369.ctg015008l,NA
s8319.ctg012063l,NA
s1.ctg063600l,NA
s1.ctg059507l,NA
s1.ctg007037l,NA
s3380.ctg004883l,NA
s942.ctg001321l,NA
s1.ctg051410l,NA
s20864.ctg030182l,NA
s11440.ctg016571l,NA
s37822.ctg056771l,NA
s22532.ctg032657l,NA
s1.ctg012834l,NA
s40423.ctg061917l,NA
s1.ctg013987l,NA
s1.ctg008211l,NA
s26471.ctg038680l,NA
s1.ctg010199l,NA
s33474.ctg049484l,NA
s1.ctg010726l,NA
s1.ctg037607l,NA
s41063.ctg063372l,NA
s101.ctg000137l,NA
s37099.ctg055506l,NA
s1.ctg052933l,NA
s1.ctg027812l,NA
s1.ctg019985l,NA
s35850.ctg053303l,NA
s1.ctg010654l,NA
s2031.ctg002897l,NA
s16848.ctg024303l,NA
s1.ctg037137l,NA
s1.ctg059642l,NA
s1.ctg057537l,NA
s33449.ctg049447l,NA
s1.ctg031055l,NA
s1.ctg039936l,NA
s1506.ctg002123l,NA
s1.ctg050009l,NA
s1.ctg015656l,NA
s8769.ctg012722l,NA
s1.ctg042068l,NA
s1.ctg011210l,NA
s39224.ctg059405l,NA
s39962.ctg060913l,NA
s1.ctg002711l,NA
s1.ctg027937l,NA
s12586.ctg018166l,NA
s1.ctg021926l,NA
s43318.ctg068630l,NA
s35319.ctg052475l,NA
s1.ctg011422l,NA
s1.ctg013848l,NA
s1.ctg034915l,NA
s1.ctg036374l,NA
s19071.ctg027549l,NA
s18285.ctg026382l,NA
s8874.ctg012875l,NA
s29324.ctg043041l,NA
s5203.ctg007520l,NA
s9991.ctg014480l,NA
s36879.ctg055130l,NA
s1.ctg051924l,NA
s1.ctg041557l,NA
s1.ctg015249l,NA
s7204.ctg010428l,NA
s27347.ctg040019l,NA
s1.ctg039709l,NA
s33433.ctg049422l,NA
s1.ctg024280l,NA
s18355.ctg026487l,NA
s17753.ctg025606l,NA
s1.ctg069547l,NA
s15023.ctg021664l,NA
s1.ctg073748l,NA
s1140.ctg001605l,NA
s1.ctg072965l,NA
s1.ctg061091l,NA
s41450.ctg064231l,NA
s26461.ctg038666l,NA
s1.ctg005431l,NA
s4695.ctg006796l,NA
s11566.ctg016747l,NA
s1.ctg051009l,NA
s1.ctg047745l,NA
s1.ctg034442l,NA
s1.ctg007235l,NA
s23609.ctg034309l,NA
s1.ctg037902l,NA
s1.ctg032912l,NA
s1.ctg054517l,NA
s14845.ctg021405l,NA
s23909.ctg034746l,NA
s28252.ctg041372l,NA
s1.ctg018709l,NA
s1.ctg016068l,NA
s13006.ctg018764l,NA
s1407.ctg001975l,NA
s1.ctg024762l,NA
s1.ctg031743l,NA
s8709.ctg012640l,NA
s1.ctg018164l,NA
s1.ctg062842l,NA
s1.ctg005055l,NA
s30028.ctg044129l,NA
s36194.ctg053900l,NA
s1.ctg064954l,NA
s1.ctg020750l,NA
s4515.ctg006529l,NA
s20609.ctg029805l,NA
s1.ctg015194l,NA
s24359.ctg035437l,NA
s1.ctg039429l,NA
s1.ctg023161l,NA
s1.ctg068510l,NA
s1.ctg012100l,NA
s1.ctg045211l,NA
s5625.ctg008141l,NA
s1.ctg025559l,NA
s1.ctg007852l,NA
s2272.ctg003257l,NA
s33865.ctg050121l,NA
