clade_name	EFF1	EFF2	EFF3	INF1	INF2	INF3	SLU1	SLU2	SLU3
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__HGM16780	0.0	0.0	0.0	0.0018	0.0079	0.0013	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__MGBC133411	0.0	0.0275	0.0	0.0062	0.0072	0.002	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatacola_A	0.1114	0.1469	0.0796	0.0569	0.0554	0.0663	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__Scatocola	0.0623	0.0662	0.0104	0.0346	0.0437	0.0331	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Reyranellales|f__Reyranellaceae|g__Reyranella	0.0163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Aestuariivirgaceae|g__Aestuariivirga	0.0865	0.1112	0.129	0.0	0.0	0.0369	0.0363	0.0378999999999999	0.0474
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Ancalomicrobiaceae|g__Prosthecomicrobium_A	0.0277	0.0334	0.0496	0.0	0.0	0.0062	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Bosea	0.0	0.0	0.0	0.024	0.022	0.0254	0.0	0.0	0.0036
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia_A	0.0321	0.023	0.0197	0.0	0.0	0.0042	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_B	0.0	0.0137	0.0	0.0	0.0	0.0034	0.0139999999999999	0.0098	0.0197
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium_C	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0015	0.0023
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Pleomorphomonadaceae|g__Pleomorphomonas	0.1043	0.3037	0.3661	0.0404	0.2026	0.4036	0.0012	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Agrobacterium	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Allorhizobium	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ectorhizobium	0.0	0.0	0.0119	0.0102	0.015	0.0227	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_G	0.0	0.0078	0.0	0.0015	0.0017	0.0033	0.0023	0.0048	0.0024
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium_I	0.0	0.0179	0.0357	0.0	0.0	0.0059	0.0059	0.0056	0.0091
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Pseudochrobactrum	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium_C	0.0	0.0	0.0	0.0079	0.0087	0.0082	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella	0.0	0.0	0.0	0.0711	0.0564999999999999	0.0718	0.005	0.0139999999999999	0.0163999999999999
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae|g__Pannonibacter	0.0	0.0	0.0	0.007	0.0159	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__62-47	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia	0.1222999999999999	0.1953	0.0904	0.0096	0.0114	0.0718	0.1346	0.0927	0.1535
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Pseudolabrys	0.0339	0.0444	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Z2-YC6860	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Albidovulum	0.0	0.0	0.0	0.0	0.0	0.0083	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amaricoccus	0.0	0.0	0.0	0.0177	0.0193	0.0247	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cypionkella	0.0478	0.0527	0.0585	0.0093	0.0059	0.0395	0.0118	0.0059	0.012
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Fuscibacter	0.0	0.0	0.0	0.0121	0.009	0.015	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Fuscovulum	0.7353	2.5572	0.1498	0.2693	0.732	0.2361	0.009	0.007	0.0052
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter	0.0	0.0	0.0	0.053	0.0516	0.0494	0.007	0.0	0.0125
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Gemmobacter_B	0.0277	0.0571	0.0066	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAAKGP01	0.0	0.0	0.0	0.0093	0.0076	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JADYZU01	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Neotabrizicola	0.0	0.0	0.0	0.007	0.0	0.0078	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paenirhodobacter	0.0531	0.1493	0.0745	0.0222	0.0449	0.047	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	0.0	0.0	0.0	0.077	0.0541	0.0899	0.0215	0.0337	0.0386
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__QY30	0.0394	0.0383	0.0	0.0	0.0	0.0136	0.0	0.009	0.0116
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__TMP-24	0.021	0.0483	0.0564	0.0	0.0043	0.0272	0.0095	0.0094	0.0188
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola	0.1114	0.1264	0.2375999999999999	0.0152	0.0127999999999999	0.0616	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Wagnerdoeblera	0.0	0.0	0.0	0.0	0.0171	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Magnetospirillaceae|g__Magnetospirillum	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Alpha-05	0.0482	0.0921	0.0	0.0098	0.0312	0.0295	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Caenispirillum	0.0	0.0255	0.0	0.0015	0.0076	0.0024	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195	0.0363	0.0349	0.1479	0.0	0.0	0.0065	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Megaera	0.2512	0.1942999999999999	0.3301	0.0	0.0	0.0058	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rs-D84|f__Rs-D84|g__JAFGMC01	0.0	0.0	0.0	0.0	0.0	0.0	0.0109	0.0	0.0105
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Aquisediminimonas	0.0	0.042	0.0	0.0	0.0	0.0	0.0074	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Caenibius	0.0	0.0	0.0	0.0028	0.0016	0.0039	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium	0.0907999999999999	0.0948	0.1242	0.0046	0.0	0.0481	0.0139	0.0112	0.0173
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas_B	0.0	0.0224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	0.0	0.0	0.0	0.0081	0.0097	0.0102	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__UBA9219|f__UBA9219|g__UBA8914	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__UBA9655|f__UBA9655|g__UBA9655	0.0995	0.1591	0.2833	0.0	0.0	0.0251	0.002	0.0048	0.0014
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Acidithiobacillales|f__Acidithiobacillaceae|g__Acidithiobacillus	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Beggiatoaceae|g__DYRG01	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Beggiatoaceae|g__JAQTYU01	0.0097	0.0	0.0184	0.0091	0.0057	0.0071	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Berkiellales|f__Berkiellaceae|g__Berkiella_A	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Aquaspirillum	0.0445	0.0319	0.0207	0.0053	0.0106	0.006	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__JASLDQ01	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Laribacter	0.0377	0.0213	0.0	0.0433	0.0306	0.0448	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Microvirgula	0.0	0.0	0.0	0.0124	0.0116	0.0059	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Rivihabitans	0.6419	0.4391	0.3091	2.0085	1.7155999999999998	3.6622	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Achromobacter_A	0.0	0.0076	0.0327	0.0008	0.0063	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Acidovorax	0.497	0.4153	0.3766	3.8502	3.1089	3.1206	0.0188	0.0096	0.0155
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Alcaligenes	0.0	0.0	0.0	0.0015	0.0027	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Alicycliphilus	0.0389	0.0422	0.0	0.1884	0.2171	0.2339999999999999	0.0098	0.0057	0.0072
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Aphodousia	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Aquabacterium	0.0	0.0	0.0	0.0694999999999999	0.0544	0.0311	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Aquabacterium_A	0.0	0.0	0.0	0.0098	0.0117	0.0181	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Brachymonas	0.1344	0.1164	0.0768	0.1561999999999999	0.1507	0.1539	0.2754999999999999	0.2814	0.1866
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__CAIKUF01	0.0	0.0	0.0	0.0036	0.0	0.0086	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__CAISIP01	0.0789	0.0853	0.1294	0.0	0.0	0.0216	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__CALMOI01	0.0261	0.0	0.0673	0.0099	0.0119	0.0114	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__CTSOIL-112	0.0	0.0	0.0	0.0329	0.0133999999999999	0.0087	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas	0.1848	0.1588	0.0719	0.8545000000000001	0.8911999999999999	0.9156	0.0543	0.0488	0.0364
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas_C	0.0	0.0	0.0	0.0078	0.0	0.0131	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Diaphorobacter	0.0	0.0	0.0	0.0152	0.0172	0.0185	0.0065	0.005	0.0102
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Diaphorobacter_A	0.0	0.0	0.0	0.0581	0.0475	0.0676	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Duodenibacillus	0.0142	0.0117	0.0	0.0351	0.05	0.039	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Formosimonas	0.0	0.0	0.0	0.0239	0.0197	0.0029	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Giesbergeria	2.5868999999999995	2.1539	5.8228	1.6317	1.5374	2.6308	0.0366999999999999	0.0295999999999999	0.0283999999999999
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Hydrogenophaga	0.0	0.0813	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Hydromonas	0.0	0.0	0.0	0.0194	0.0151	0.0112	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JAABRC01	0.0	0.0	0.0547	0.0	0.0	0.0126	0.0039	0.0007	0.0042
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JAAFJR01	0.1148	0.1578	0.2167	0.0	0.0	0.0182	0.0	0.0017	0.0025
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JACCES01	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JADYYQ01	0.0397	0.0248	0.0549	0.0	0.0	0.0021	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JAGOEY01	0.0506	0.0407	0.0	0.1702	0.1437	0.1681	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__JAUNUI01	0.0	0.0	0.0	0.0086	0.0042	0.0023	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Janthinobacterium	0.0131	0.0137	0.0	0.1202999999999999	0.1838	0.0557	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Limnohabitans	0.1177	0.1393	0.2362	0.0	0.0	0.0060999999999999	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Limnohabitans_A	0.0921	0.117	0.107	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__MR-S7	0.0	0.0	0.0	0.0118	0.0095	0.0134	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Macromonas	0.0343	0.0348	0.0	0.0111	0.0159	0.0074	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Malikia	0.0838	0.054	0.0948	0.0144	0.0279	0.0158	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Melaminivora	0.0652	0.0452	0.0	0.012	0.0403	0.0139	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Melaminivora_A	0.0	0.0	0.0	0.0245	0.0303	0.0265	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Mesosutterella	0.0	0.0	0.0	0.0008	0.0075	0.0087	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Oligella	0.0	0.0	0.0	0.0052	0.003	0.0131	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ottowia	0.1423	0.1544	0.0633	0.4023	0.3772999999999999	0.4772999999999999	0.0588	0.0636	0.0559999999999999
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paenacidovorax	0.0	0.0	0.0	0.0486	0.0495	0.0482	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Parasutterella	0.0383	0.0390999999999999	0.0	0.0463	0.0525999999999999	0.0349	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Piscinibacter	0.8207	0.99	1.1011	0.0	0.0	0.3388	0.0037	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polaromonas	0.2246	0.2133	0.3261	0.0197	0.0214	0.052	0.0223	0.0082	0.0131
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter	0.1387999999999999	0.1131	0.2364	0.0026	0.0037999999999999	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pusillimonas	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Quisquiliibacterium	0.0375	0.0418	0.0716	0.0024	0.0	0.0239	0.0175999999999999	0.0148	0.0205
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax	0.3341	0.2266	0.4629999999999999	0.2699	0.2122	0.3966	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax_B	0.0	0.0	0.0	0.0243	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rhodoferax_C	3.1511	3.7933	6.4509	0.0738	0.0824	0.7998999999999999	0.0207	0.0112	0.0089
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rubrivivax	0.1095	0.1876	0.1447	0.0	0.0068	0.073	0.0323	0.0273	0.0165
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rubrivivax_A	0.0	0.0	0.0	0.018	0.0162	0.017	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Rugamonas	0.0	0.0	0.0	0.0178	0.0175	0.0102	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Serpentinimonas	0.0	0.0	0.0	0.0237	0.0226	0.0336	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sphaerotilus	0.0882999999999999	0.0665999999999999	0.0644	0.1856	0.2703	0.1249	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella	0.1038	0.0819	0.0	0.0836	0.1177	0.124	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Tepidicella	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Thiomonas	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Tibeticola	0.0	0.0	0.0	0.0041	0.0203	0.0083	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__UBA2334	0.0459	0.0404	0.0728	0.1882	0.1641	0.2144	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Undibacterium	0.0801	0.0868	0.1871	0.0803	0.0358999999999999	0.0315	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zeimonas	0.0205	0.0	0.0	0.0	0.0	0.0294	0.0293	0.0229	0.0257999999999999
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Casimicrobiaceae|g__Casimicrobium	0.0645	0.0858	0.0869	0.0	0.0	0.0391	0.0179	0.0115	0.0082
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Casimicrobiaceae|g__VBCG01	0.0193	0.0	0.0522	0.0	0.0018	0.0	0.0056	0.0069999999999999	0.0035
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Chromobacteriaceae|g__Gulbenkiania	0.0	0.0	0.0	0.0056	0.0044	0.0044	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Chromobacteriaceae|g__Paludibacterium_A	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Chromobacteriaceae|g__Vogesella	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Ga0077523|g__Ga0077523	0.0733	0.0793	0.0752	0.0	0.0	0.0347	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Gallionellaceae|g__Nitrotoga	0.3016	0.3439	0.2017	0.0	0.0	0.0653	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__JAEUMW01|g__JAEUMW01	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0
